id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
13086,397,2943,2,52220,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13087,388,2943,6,16472,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13088,2373,2944,10,58780,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13089,207,2945,6,32427,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13090,209,2945,6,23092,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13091,207,2945,6,32427,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13092,207,2945,5,32427,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13093,1534,2946,1,93082,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13094,1403,2947,9,96859,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13095,1407,2947,10,56493,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13096,1399,2947,10,33239,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13097,1405,2947,5,14991,2012-03-27 14:56:32 UTC,2012-03-27 14:56:32 UTC
13098,2188,2948,3,96801,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13099,2186,2948,10,66137,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13100,2176,2948,2,82171,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13101,2193,2948,7,74721,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13102,613,2949,3,584,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13103,621,2949,9,49145,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13104,1782,2950,1,23208,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13105,1799,2950,8,40531,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13106,1802,2950,7,63232,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13107,1784,2950,2,5649,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13108,1806,2950,6,48513,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13109,1789,2950,7,90003,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13110,1807,2950,2,9889,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13111,1796,2950,1,74469,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13112,1132,2951,8,21446,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13113,1120,2951,6,74256,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13114,1127,2951,1,70048,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13115,1139,2951,2,86063,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13116,1124,2951,1,80683,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13117,1130,2951,9,8681,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13118,1120,2951,8,74256,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13119,1127,2951,8,70048,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13120,227,2952,7,85319,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13121,227,2952,10,85319,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13122,227,2952,2,85319,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13123,227,2952,8,85319,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13124,227,2952,6,85319,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13125,227,2952,2,85319,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13126,227,2952,1,85319,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13127,1417,2953,6,40870,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13128,1423,2953,6,40187,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13129,1409,2953,2,20518,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13130,1405,2953,4,14991,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13131,1414,2953,2,46778,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13132,1400,2953,8,27462,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13133,1409,2953,6,20518,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13134,1393,2954,1,24337,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13135,1372,2954,1,97220,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13136,1391,2954,3,45989,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13137,1389,2954,8,92454,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13138,1677,2955,9,80817,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13139,6,2956,4,15925,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13140,2,2956,2,67076,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13141,4,2956,3,4291,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13142,4,2956,6,4291,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13143,8,2956,1,34355,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13144,1398,2957,2,76797,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13145,1104,2958,4,39762,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13146,1104,2958,4,39762,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13147,1103,2958,6,96380,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13148,1104,2958,3,39762,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13149,1105,2958,2,69658,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13150,1102,2958,7,7796,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13151,1104,2958,9,39762,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13152,1102,2958,1,7796,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13153,1594,2959,1,85562,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13154,1581,2959,2,73116,2012-03-27 14:56:33 UTC,2012-03-27 14:56:33 UTC
13155,528,2960,8,23324,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13156,523,2960,5,34873,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13157,537,2960,4,61599,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13158,2125,2961,4,33772,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13159,2127,2961,3,3628,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13160,2123,2961,6,58676,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13161,1095,2962,9,1453,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13162,1074,2962,7,49762,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13163,1704,2963,5,66690,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13164,1703,2963,3,20828,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13165,1704,2963,3,66690,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13166,1692,2963,4,36417,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13167,588,2964,7,31650,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13168,583,2964,5,30410,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13169,582,2964,10,52822,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13170,1507,2965,6,35273,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13171,1485,2965,7,37437,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13172,1511,2965,6,76344,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13173,1480,2965,10,44883,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13174,1496,2965,2,47509,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13175,2302,2966,4,3590,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13176,2302,2966,3,3590,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13177,2301,2966,6,53742,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13178,641,2967,8,22941,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13179,636,2967,7,37136,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13180,628,2967,7,60110,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13181,623,2967,7,49124,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13182,629,2967,2,73,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13183,623,2967,3,49124,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13184,631,2967,10,19026,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13185,528,2968,10,23324,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13186,533,2968,10,28429,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13187,533,2968,9,28429,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13188,535,2968,7,2196,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13189,524,2968,9,89774,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13190,536,2968,2,76313,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13191,519,2968,6,297,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13192,524,2968,6,89774,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13193,215,2969,4,55292,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13194,217,2969,6,60333,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13195,215,2969,2,55292,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13196,215,2969,10,55292,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13197,212,2969,10,2609,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13198,217,2969,10,60333,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13199,217,2969,8,60333,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13200,211,2969,8,7737,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13201,1347,2970,8,7272,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13202,1367,2970,4,16475,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13203,1363,2970,4,22678,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13204,1343,2970,2,91663,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13205,1360,2970,4,63623,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13206,1369,2970,6,83512,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13207,1356,2970,8,25236,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13208,1367,2970,1,16475,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13209,702,2971,6,21482,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13210,723,2971,4,92369,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13211,1710,2972,3,2510,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13212,1709,2972,2,90039,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13213,1718,2972,4,380,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13214,2008,2973,4,44021,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13215,2008,2973,10,44021,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13216,2024,2974,10,10897,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13217,1985,2974,5,90269,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13218,879,2975,5,77024,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13219,885,2975,5,9996,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13220,872,2975,7,78154,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13221,858,2975,2,20152,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13222,882,2975,5,67210,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13223,879,2975,1,77024,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13224,854,2975,3,37571,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13225,225,2976,1,61980,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13226,219,2976,7,57616,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13227,225,2976,4,61980,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13228,1070,2977,8,42140,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13229,1055,2977,6,43792,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13230,1072,2977,9,12556,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13231,1072,2977,9,12556,2012-03-27 14:56:34 UTC,2012-03-27 14:56:34 UTC
13232,1062,2977,8,44393,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13233,1059,2977,4,83222,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13234,1050,2977,7,54873,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13235,519,2978,6,297,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13236,1005,2979,9,18721,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13237,929,2980,10,28270,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13238,925,2980,5,38716,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13239,924,2980,7,40138,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13240,930,2980,5,37908,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13241,926,2980,7,69616,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13242,932,2980,3,66412,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13243,1687,2981,6,63927,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13244,1689,2981,8,9988,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13245,1700,2981,1,98244,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13246,1700,2981,10,98244,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13247,1698,2981,6,72006,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13248,1704,2981,4,66690,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13249,1690,2981,9,93089,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13250,1396,2982,8,91790,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13251,2093,2983,6,90488,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13252,320,2984,8,62620,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13253,325,2984,5,90121,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13254,328,2984,5,17605,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13255,319,2984,1,83906,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13256,326,2984,1,20010,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13257,326,2984,2,20010,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13258,316,2984,3,97487,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13259,327,2984,7,7076,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13260,2136,2985,2,79336,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13261,2156,2985,9,4475,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13262,2136,2985,2,79336,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13263,2161,2985,10,34632,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13264,2164,2985,8,33574,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13265,2150,2985,6,41077,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13266,2135,2985,6,92854,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13267,1124,2986,10,80683,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13268,1122,2986,10,5436,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13269,1123,2986,3,11740,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13270,1138,2986,9,31761,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13271,1121,2986,2,95357,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13272,1134,2986,7,90590,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13273,2174,2987,2,78808,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13274,2174,2987,3,78808,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13275,2174,2987,7,78808,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13276,2174,2987,3,78808,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13277,2174,2987,2,78808,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13278,840,2988,1,68348,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13279,836,2988,1,14047,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13280,830,2988,2,31526,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13281,831,2988,8,98793,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13282,819,2988,2,53346,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13283,828,2988,6,44504,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13284,833,2988,5,56456,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13285,523,2989,10,34873,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13286,538,2989,5,94935,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13287,530,2989,7,66747,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13288,532,2989,4,67075,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13289,532,2989,7,67075,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13290,531,2989,6,33549,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13291,533,2989,2,28429,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13292,540,2989,2,8141,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13293,1891,2990,10,72241,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13294,1891,2990,10,72241,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13295,1901,2990,6,87239,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13296,1618,2991,8,94703,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13297,1601,2991,6,72499,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13298,1633,2991,3,83462,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13299,1632,2991,10,26944,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13300,1625,2991,4,19115,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13301,1631,2991,2,75768,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13302,2127,2992,2,3628,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13303,2122,2992,3,29699,2012-03-27 14:56:35 UTC,2012-03-27 14:56:35 UTC
13304,2124,2992,6,94618,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13305,2101,2992,10,51194,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13306,2114,2992,4,93421,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13307,2123,2992,9,58676,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13308,1180,2993,5,59960,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13309,1183,2993,9,30141,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13310,1178,2993,5,61208,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13311,1180,2993,10,59960,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13312,1181,2993,3,45552,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13313,1181,2993,10,45552,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13314,1182,2993,3,11137,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13315,1707,2994,3,64359,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13316,1701,2994,7,9860,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13317,1700,2994,9,98244,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13318,1691,2994,9,66430,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13319,1693,2994,9,68687,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13320,1698,2994,5,72006,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13321,935,2995,5,72784,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13322,931,2995,10,32321,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13323,928,2995,3,32346,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13324,932,2995,9,66412,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13325,930,2995,1,37908,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13326,925,2995,8,38716,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13327,934,2995,7,45218,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13328,1396,2996,10,91790,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13329,1397,2996,5,99188,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13330,1396,2996,4,91790,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13331,1397,2996,9,99188,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13332,1396,2996,1,91790,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13333,1396,2996,10,91790,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13334,1396,2996,1,91790,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13335,875,2997,1,73214,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13336,869,2997,7,12441,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13337,856,2997,7,78379,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13338,860,2997,9,61056,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13339,89,2998,5,62500,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13340,89,2998,3,62500,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13341,88,2998,6,31976,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13342,90,2998,1,15838,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13343,85,2998,6,6853,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13344,118,2999,2,62090,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13345,120,2999,2,40693,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13346,111,2999,7,59164,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13347,122,2999,4,43170,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13348,2301,3000,8,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13349,2301,3000,7,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13350,2301,3000,2,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13351,2301,3000,6,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13352,2301,3000,1,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13353,2301,3000,10,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13354,2301,3000,3,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13355,2301,3000,3,53742,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13356,435,3001,7,1041,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13357,429,3001,8,88059,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13358,1815,3002,7,37484,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13359,1811,3002,2,11323,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13360,1811,3002,3,11323,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13361,1817,3002,8,62677,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13362,1812,3002,3,22419,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13363,1814,3002,6,71513,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13364,1815,3002,8,37484,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13365,1812,3002,1,22419,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13366,227,3003,6,85319,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13367,227,3003,8,85319,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13368,2418,3004,10,56345,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13369,2403,3004,7,53905,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13370,2426,3004,3,61211,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13371,117,3005,5,62631,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13372,117,3005,5,62631,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13373,802,3006,6,83272,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13374,783,3006,3,17563,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13375,812,3006,5,33128,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13376,804,3006,3,59836,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13377,785,3006,5,67475,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
13378,787,3006,7,99001,2012-03-27 14:56:36 UTC,2012-03-27 14:56:36 UTC
